"Site","MdTrt","lure","Rep","WkName","Count"
"Miller","gs","AlphaL2",3,"StdyWk20",6
"Miller","gs","AlphaL2",3,"StdyWk21",3
"Miller","gs","AlphaL2",3,"StdyWk22",0
"Miller","gs","AlphaL2",4,"StdyWk1",NA
"Miller","gs","AlphaL2",4,"StdyWk2",NA
"Miller","gs","AlphaL2",4,"StdyWk3",46
"Miller","gs","AlphaL2",4,"StdyWk4",10
"Miller","gs","AlphaL2",4,"StdyWk5",2
"Miller","gs","AlphaL2",4,"StdyWk6",6
"Miller","gs","AlphaL2",4,"StdyWk7",3
"Miller","gs","AlphaL2",4,"StdyWk8",8
"Miller","gs","AlphaL2",4,"StdyWk9",3
"Miller","gs","AlphaL2",4,"StdyWk10",4
"Miller","gs","AlphaL2",4,"StdyWk11",2
"Miller","gs","AlphaL2",4,"StdyWk12",1
"Miller","gs","AlphaL2",4,"StdyWk13",3
"Miller","gs","AlphaL2",4,"StdyWk14",1
"Miller","gs","AlphaL2",4,"StdyWk15",0
"Miller","gs","AlphaL2",4,"StdyWk16",0
"Miller","gs","AlphaL2",4,"StdyWk17",10
"Miller","gs","AlphaL2",4,"StdyWk18",2
"Miller","gs","AlphaL2",4,"StdyWk19",NA
"Miller","gs","AlphaL2",4,"StdyWk20",2
"Miller","gs","AlphaL2",4,"StdyWk21",2
"Miller","gs","AlphaL2",4,"StdyWk22",0
"Miller","gs","Alpha",1,"StdyWk1",NA
"Miller","gs","Alpha",1,"StdyWk2",0
"Miller","gs","Alpha",1,"StdyWk3",5
"Miller","gs","Alpha",1,"StdyWk4",6
"Miller","gs","Alpha",1,"StdyWk5",0
"Miller","gs","Alpha",1,"StdyWk6",0
"Miller","gs","Alpha",1,"StdyWk7",0
"Miller","gs","Alpha",1,"StdyWk8",0
"Miller","gs","Alpha",1,"StdyWk9",0
"Miller","gs","Alpha",1,"StdyWk10",0
"Miller","gs","Alpha",1,"StdyWk11",0
"Miller","gs","Alpha",1,"StdyWk12",0
"Miller","gs","Alpha",1,"StdyWk13",0
"Miller","gs","Alpha",1,"StdyWk14",0
"Miller","gs","Alpha",1,"StdyWk15",0
"Miller","gs","Alpha",1,"StdyWk16",0
"Miller","gs","Alpha",1,"StdyWk17",0
"Miller","gs","Alpha",1,"StdyWk18",1
"Miller","gs","Alpha",1,"StdyWk19",NA
"Miller","gs","Alpha",1,"StdyWk20",2
"Miller","gs","Alpha",1,"StdyWk21",0
"Miller","gs","Alpha",1,"StdyWk22",0
"Miller","gs","Alpha",2,"StdyWk1",NA
"Miller","gs","Alpha",2,"StdyWk2",0
"Miller","gs","Alpha",2,"StdyWk3",7
"Miller","gs","Alpha",2,"StdyWk4",6
"Miller","gs","Alpha",2,"StdyWk5",1
"Miller","gs","Alpha",2,"StdyWk6",0
"Miller","gs","Alpha",2,"StdyWk7",0
"Miller","gs","Alpha",2,"StdyWk8",0
"Miller","gs","Alpha",2,"StdyWk9",0
"Miller","gs","Alpha",2,"StdyWk10",0
"Miller","gs","Alpha",2,"StdyWk11",0
"Miller","gs","Alpha",2,"StdyWk12",0
"Miller","gs","Alpha",2,"StdyWk13",0
"Miller","gs","Alpha",2,"StdyWk14",0
"Miller","gs","Alpha",2,"StdyWk15",0
"Miller","gs","Alpha",2,"StdyWk16",0
"Miller","gs","Alpha",2,"StdyWk17",0
"Miller","gs","Alpha",2,"StdyWk18",4
"Miller","gs","Alpha",2,"StdyWk19",NA
"Miller","gs","Alpha",2,"StdyWk20",2
"Miller","gs","Alpha",2,"StdyWk21",0
"Miller","gs","Alpha",2,"StdyWk22",0
"Miller","gs","Alpha",3,"StdyWk1",NA
"Miller","gs","Alpha",3,"StdyWk2",0
"Miller","gs","Alpha",3,"StdyWk3",3
"Miller","gs","Alpha",3,"StdyWk4",1
"Miller","gs","Alpha",3,"StdyWk5",0
"Miller","gs","Alpha",3,"StdyWk6",1
"Miller","gs","Alpha",3,"StdyWk7",0
"Miller","gs","Alpha",3,"StdyWk8",0
"Miller","gs","Alpha",3,"StdyWk9",0
"Miller","gs","Alpha",3,"StdyWk10",0
"Miller","gs","Alpha",3,"StdyWk11",0
"Miller","gs","Alpha",3,"StdyWk12",0
"Miller","gs","Alpha",3,"StdyWk13",0
"Miller","gs","Alpha",3,"StdyWk14",0
"Miller","gs","Alpha",3,"StdyWk15",0
"Miller","gs","Alpha",3,"StdyWk16",0
"Miller","gs","Alpha",3,"StdyWk17",0
"Miller","gs","Alpha",3,"StdyWk18",1
"Miller","gs","Alpha",3,"StdyWk19",NA
"Miller","gs","Alpha",3,"StdyWk20",0
"Miller","gs","Alpha",3,"StdyWk21",0
"Miller","gs","Alpha",3,"StdyWk22",0
"Miller","gs","Alpha",4,"StdyWk1",NA
"Miller","gs","Alpha",4,"StdyWk2",0
"Miller","gs","Alpha",4,"StdyWk3",1
"Miller","gs","Alpha",4,"StdyWk4",1
"Miller","gs","Alpha",4,"StdyWk5",0
"Miller","gs","Alpha",4,"StdyWk6",0
"Miller","gs","Alpha",4,"StdyWk7",0
"Miller","gs","Alpha",4,"StdyWk8",0
"Miller","gs","Alpha",4,"StdyWk9",1
"Miller","gs","Alpha",4,"StdyWk10",0
"Miller","gs","Alpha",4,"StdyWk11",0
"Miller","gs","Alpha",4,"StdyWk12",0
"Miller","gs","Alpha",4,"StdyWk13",0
"Miller","gs","Alpha",4,"StdyWk14",0
"Miller","gs","Alpha",4,"StdyWk15",0
"Miller","gs","Alpha",4,"StdyWk16",0
"Miller","gs","Alpha",4,"StdyWk17",0
"Miller","gs","Alpha",4,"StdyWk18",2
"Miller","gs","Alpha",4,"StdyWk19",NA
"Miller","gs","Alpha",4,"StdyWk20",0
"Miller","gs","Alpha",4,"StdyWk21",0
"Miller","gs","Alpha",4,"StdyWk22",0
"Miller","gs","Peterson",1,"StdyWk1",NA
"Miller","gs","Peterson",1,"StdyWk2",4
"Miller","gs","Peterson",1,"StdyWk3",11
"Miller","gs","Peterson",1,"StdyWk4",3
"Miller","gs","Peterson",1,"StdyWk5",1
"Miller","gs","Peterson",1,"StdyWk6",0
"Miller","gs","Peterson",1,"StdyWk7",0
"Miller","gs","Peterson",1,"StdyWk8",0
"Miller","gs","Peterson",1,"StdyWk9",0
"Miller","gs","Peterson",1,"StdyWk10",1
"Miller","gs","Peterson",1,"StdyWk11",0
"Miller","gs","Peterson",1,"StdyWk12",0
"Miller","gs","Peterson",1,"StdyWk13",0
"Miller","gs","Peterson",1,"StdyWk14",0
"Miller","gs","Peterson",1,"StdyWk15",0
"Miller","gs","Peterson",1,"StdyWk16",0
"Miller","gs","Peterson",1,"StdyWk17",0
"Miller","gs","Peterson",1,"StdyWk18",2
"Miller","gs","Peterson",1,"StdyWk19",NA
"Miller","gs","Peterson",1,"StdyWk20",6
"Miller","gs","Peterson",1,"StdyWk21",1
"Miller","gs","Peterson",1,"StdyWk22",0
"Miller","gs","Peterson",2,"StdyWk1",NA
"Miller","gs","Peterson",2,"StdyWk2",0
"Miller","gs","Peterson",2,"StdyWk3",3
"Miller","gs","Peterson",2,"StdyWk4",1
"Miller","gs","Peterson",2,"StdyWk5",0
"Miller","gs","Peterson",2,"StdyWk6",0
"Miller","gs","Peterson",2,"StdyWk7",0
"Miller","gs","Peterson",2,"StdyWk8",0
"Miller","gs","Peterson",2,"StdyWk9",1
"Miller","gs","Peterson",2,"StdyWk10",1
"Miller","gs","Peterson",2,"StdyWk11",1
"Miller","gs","Peterson",2,"StdyWk12",0
"Miller","gs","Peterson",2,"StdyWk13",0
"Miller","gs","Peterson",2,"StdyWk14",0
"Miller","gs","Peterson",2,"StdyWk15",0
"Miller","gs","Peterson",2,"StdyWk16",0
"Miller","gs","Peterson",2,"StdyWk17",0
"Miller","gs","Peterson",2,"StdyWk18",1
"Miller","gs","Peterson",2,"StdyWk19",NA
"Miller","gs","Peterson",2,"StdyWk20",3
"Miller","gs","Peterson",2,"StdyWk21",0
"Miller","gs","Peterson",2,"StdyWk22",0
"Miller","gs","Peterson",3,"StdyWk1",NA
"Miller","gs","Peterson",3,"StdyWk2",2
"Miller","gs","Peterson",3,"StdyWk3",8
"Miller","gs","Peterson",3,"StdyWk4",3
"Miller","gs","Peterson",3,"StdyWk5",1
"Miller","gs","Peterson",3,"StdyWk6",1
"Miller","gs","Peterson",3,"StdyWk7",0
"Miller","gs","Peterson",3,"StdyWk8",0
"Miller","gs","Peterson",3,"StdyWk9",2
"Miller","gs","Peterson",3,"StdyWk10",1
"Miller","gs","Peterson",3,"StdyWk11",4
"Miller","gs","Peterson",3,"StdyWk12",0
"Miller","gs","Peterson",3,"StdyWk13",0
"Miller","gs","Peterson",3,"StdyWk14",0
"Miller","gs","Peterson",3,"StdyWk15",0
"Miller","gs","Peterson",3,"StdyWk16",0
"Miller","gs","Peterson",3,"StdyWk17",0
"Miller","gs","Peterson",3,"StdyWk18",1
"Miller","gs","Peterson",3,"StdyWk19",NA
"Miller","gs","Peterson",3,"StdyWk20",2
"Miller","gs","Peterson",3,"StdyWk21",0
"Miller","gs","Peterson",3,"StdyWk22",0
"Miller","gs","Peterson",4,"StdyWk1",NA
"Miller","gs","Peterson",4,"StdyWk2",0
"Miller","gs","Peterson",4,"StdyWk3",3
"Miller","gs","Peterson",4,"StdyWk4",1
"Miller","gs","Peterson",4,"StdyWk5",1
"Miller","gs","Peterson",4,"StdyWk6",1
"Miller","gs","Peterson",4,"StdyWk7",0
"Miller","gs","Peterson",4,"StdyWk8",0
"Miller","gs","Peterson",4,"StdyWk9",1
"Miller","gs","Peterson",4,"StdyWk10",0
"Miller","gs","Peterson",4,"StdyWk11",2
"Miller","gs","Peterson",4,"StdyWk12",0
"Miller","gs","Peterson",4,"StdyWk13",0
"Miller","gs","Peterson",4,"StdyWk14",0
"Miller","gs","Peterson",4,"StdyWk15",0
"Miller","gs","Peterson",4,"StdyWk16",0
"Miller","gs","Peterson",4,"StdyWk17",0
"Miller","gs","Peterson",4,"StdyWk18",4
"Miller","gs","Peterson",4,"StdyWk19",NA
"Miller","gs","Peterson",4,"StdyWk20",0
"Miller","gs","Peterson",4,"StdyWk21",0
"Miller","gs","Peterson",4,"StdyWk22",0
